"","X_WGS84","Y_WGS84","ConnochaetesGnou","GuloGulo","PantheraOnca","PteropusGiganteus","TenrecEcaudatus","VulpesVulpes"
"71",-54.75,81.250007823,0,0,0,0,0,0
"72",-53.25,81.250007823,0,0,0,0,0,0
"73",-51.75,81.250007823,0,0,0,0,0,0
"74",-50.25,81.250007823,0,0,0,0,0,0
"75",-48.75,81.250007823,0,0,0,0,0,0
"76",-47.25,81.250007823,0,0,0,0,0,0
"77",-45.75,81.250007823,0,0,0,0,0,0
"78",-44.25,81.250007823,0,0,0,0,0,0
"79",-42.75,81.250007823,0,0,0,0,0,0
"80",-41.25,81.250007823,0,0,0,0,0,0
"81",-39.75,81.250007823,0,0,0,0,0,0
"82",-38.25,81.250007823,0,0,0,0,0,0
"83",-36.75,81.250007823,0,0,0,0,0,0
"84",-35.25,81.250007823,0,0,0,0,0,0
"85",-33.75,81.250007823,0,0,0,0,0,0
"86",-32.25,81.250007823,0,0,0,0,0,0
"87",-30.75,81.250007823,0,0,0,0,0,0
"88",-29.25,81.250007823,0,0,0,0,0,0
"89",-27.75,81.250007823,0,0,0,0,0,0
"90",-26.25,81.250007823,0,0,0,0,0,0
"91",-24.75,81.250007823,0,0,0,0,0,0
"92",-23.25,81.250007823,0,0,0,0,0,0
"93",-21.75,81.250007823,0,0,0,0,0,0
"94",-20.25,81.250007823,0,0,0,0,0,0
"95",-18.75,81.250007823,0,0,0,0,0,0
"96",-17.25,81.250007823,0,0,0,0,0,0
"97",-15.75,81.250007823,0,0,0,0,0,0
"98",-14.25,81.250007823,0,0,0,0,0,0
"99",-12.75,81.250007823,0,0,0,0,0,0
"100",-11.25,81.250007823,0,0,0,0,0,0
"101",20.25,81.250007823,0,0,0,0,0,0
"102",21.75,81.250007823,0,0,0,0,0,0
"103",45.75,81.250007823,0,0,0,0,0,0
"104",47.25,81.250007823,0,0,0,0,0,0
"105",48.75,81.250007823,0,0,0,0,0,0
"106",50.25,81.250007823,0,0,0,0,0,0
"107",51.75,81.250007823,0,0,0,0,0,0
"108",54.75,81.250007823,0,0,0,0,0,0
"109",56.25,81.250007823,0,0,0,0,0,0
"110",57.75,81.250007823,0,0,0,0,0,0
"111",59.25,81.250007823,0,0,0,0,0,0
"112",60.75,81.250007823,0,0,0,0,0,0
"113",62.25,81.250007823,0,0,0,0,0,0
"114",63.75,81.250007823,0,0,0,0,0,0
"115",65.25,81.250007823,0,0,0,0,0,0
"116",78.75,81.250007823,0,0,0,0,0,0
"117",80.25,81.250007823,0,0,0,0,0,0
"118",90.75,81.250007823,0,0,0,0,0,0
"119",92.25,81.250007823,0,0,0,0,0,0
"120",93.75,81.250007823,0,0,0,0,0,0
"121",95.25,81.250007823,0,0,0,0,0,0
"122",96.75,81.250007823,0,0,0,0,0,0
"123",98.25,81.250007823,0,0,0,0,0,0
"124",-105.75,79.750007823,0,0,0,0,0,0
"125",-104.25,79.750007823,0,0,0,0,0,0
"126",-102.75,79.750007823,0,0,0,0,0,0
"127",-99.75,79.750007823,0,0,0,0,0,0
"128",-98.25,79.750007823,0,0,0,0,0,0
"129",-96.75,79.750007823,0,0,0,0,0,0
"130",-95.25,79.750007823,0,0,0,0,0,0
"131",-93.75,79.750007823,0,0,0,0,0,0
"132",-92.25,79.750007823,0,0,0,0,0,0
"133",-90.75,79.750007823,0,0,0,0,0,0
"134",-89.25,79.750007823,0,0,0,0,0,0
"135",-87.75,79.750007823,0,0,0,0,0,0
"136",-86.25,79.750007823,0,1,0,0,0,0
"137",-84.75,79.750007823,0,1,0,0,0,0
"138",-83.25,79.750007823,0,1,0,0,0,0
"139",-81.75,79.750007823,0,1,0,0,0,0
"140",-80.25,79.750007823,0,1,0,0,0,0
"141",-78.75,79.750007823,0,1,0,0,0,0
"142",-77.25,79.750007823,0,1,0,0,0,0
"143",-75.75,79.750007823,0,1,0,0,0,0
"144",-74.25,79.750007823,0,1,0,0,0,0
"145",-72.75,79.750007823,0,1,0,0,0,0
"146",-71.25,79.750007823,0,1,0,0,0,0
"147",-69.75,79.750007823,0,1,0,0,0,0
"148",-66.75,79.750007823,0,0,0,0,0,0
"149",-65.25,79.750007823,0,0,0,0,0,0
"150",-63.75,79.750007823,0,0,0,0,0,0
"151",-62.25,79.750007823,0,0,0,0,0,0
"152",-60.75,79.750007823,0,0,0,0,0,0
"153",-59.25,79.750007823,0,0,0,0,0,0
"154",-57.75,79.750007823,0,0,0,0,0,0
"155",-56.25,79.750007823,0,0,0,0,0,0
"156",-54.75,79.750007823,0,0,0,0,0,0
"157",-53.25,79.750007823,0,0,0,0,0,0
"158",-51.75,79.750007823,0,0,0,0,0,0
"159",-50.25,79.750007823,0,0,0,0,0,0
"160",-48.75,79.750007823,0,0,0,0,0,0
"161",-47.25,79.750007823,0,0,0,0,0,0
"162",-45.75,79.750007823,0,0,0,0,0,0
"163",-44.25,79.750007823,0,0,0,0,0,0
"164",-42.75,79.750007823,0,0,0,0,0,0
"165",-41.25,79.750007823,0,0,0,0,0,0
"166",-39.75,79.750007823,0,0,0,0,0,0
"167",-38.25,79.750007823,0,0,0,0,0,0
"168",-36.75,79.750007823,0,0,0,0,0,0
"169",-35.25,79.750007823,0,0,0,0,0,0
"170",-33.75,79.750007823,0,0,0,0,0,0
"171",-32.25,79.750007823,0,0,0,0,0,0
"172",-30.75,79.750007823,0,0,0,0,0,0
"173",-29.25,79.750007823,0,0,0,0,0,0
"174",-27.75,79.750007823,0,0,0,0,0,0
"175",-26.25,79.750007823,0,0,0,0,0,0
"176",-24.75,79.750007823,0,0,0,0,0,0
"177",-23.25,79.750007823,0,0,0,0,0,0
"178",-21.75,79.750007823,0,0,0,0,0,0
"179",-20.25,79.750007823,0,0,0,0,0,0
"180",-18.75,79.750007823,0,0,0,0,0,0
"181",-17.25,79.750007823,0,0,0,0,0,0
"182",-15.75,79.750007823,0,0,0,0,0,0
"183",11.25,79.750007823,0,0,0,0,0,0
"184",12.75,79.750007823,0,0,0,0,0,0
"185",14.25,79.750007823,0,0,0,0,0,0
"186",15.75,79.750007823,0,0,0,0,0,0
"187",17.25,79.750007823,0,0,0,0,0,0
"188",18.75,79.750007823,0,0,0,0,0,0
"189",20.25,79.750007823,0,0,0,0,0,0
"190",21.75,79.750007823,0,0,0,0,0,0
"191",23.25,79.750007823,0,0,0,0,0,0
"192",24.75,79.750007823,0,0,0,0,0,0
"193",26.25,79.750007823,0,0,0,0,0,0
"194",27.75,79.750007823,0,0,0,0,0,0
"195",32.25,79.750007823,0,0,0,0,0,0
"196",33.75,79.750007823,0,0,0,0,0,0
"197",45.75,79.750007823,0,0,0,0,0,0
"198",47.25,79.750007823,0,0,0,0,0,0
"199",48.75,79.750007823,0,0,0,0,0,0
"200",50.25,79.750007823,0,0,0,0,0,0
"201",51.75,79.750007823,0,0,0,0,0,0
"202",53.25,79.750007823,0,0,0,0,0,0
"203",54.75,79.750007823,0,0,0,0,0,0
"204",56.25,79.750007823,0,0,0,0,0,0
"205",57.75,79.750007823,0,0,0,0,0,0
"206",59.25,79.750007823,0,0,0,0,0,0
"207",60.75,79.750007823,0,0,0,0,0,0
"208",90.75,79.750007823,0,0,0,0,0,0
"209",92.25,79.750007823,0,0,0,0,0,0
"210",93.75,79.750007823,0,0,0,0,0,0
"211",95.25,79.750007823,0,0,0,0,0,0
"212",96.75,79.750007823,0,0,0,0,0,0
"213",98.25,79.750007823,0,0,0,0,0,0
"214",99.75,79.750007823,0,0,0,0,0,0
"215",101.25,79.750007823,0,0,0,0,0,0
"216",102.75,79.750007823,0,0,0,0,0,0
"217",-116.25,78.250007823,0,0,0,0,0,0
"218",-114.75,78.250007823,0,0,0,0,0,0
"219",-113.25,78.250007823,0,0,0,0,0,0
"220",-111.75,78.250007823,0,0,0,0,0,0
"221",-110.25,78.250007823,0,0,0,0,0,0
"222",-108.75,78.250007823,0,0,0,0,0,0
"223",-105.75,78.250007823,0,0,0,0,0,0
"224",-104.25,78.250007823,0,0,0,0,0,0
"225",-102.75,78.250007823,0,0,0,0,0,0
"226",-101.25,78.250007823,0,0,0,0,0,0
"227",-99.75,78.250007823,0,0,0,0,0,0
"228",-98.25,78.250007823,0,0,0,0,0,0
"229",-96.75,78.250007823,0,0,0,0,0,0
"230",-95.25,78.250007823,0,0,0,0,0,0
"231",-93.75,78.250007823,0,0,0,0,0,0
"232",-92.25,78.250007823,0,0,0,0,0,0
"233",-90.75,78.250007823,0,0,0,0,0,0
"234",-89.25,78.250007823,0,0,0,0,0,0
"235",-87.75,78.250007823,0,1,0,0,0,0
"236",-86.25,78.250007823,0,1,0,0,0,0
"237",-84.75,78.250007823,0,1,0,0,0,0
"238",-83.25,78.250007823,0,1,0,0,0,0
"239",-81.75,78.250007823,0,1,0,0,0,0
"240",-80.25,78.250007823,0,1,0,0,0,0
"241",-78.75,78.250007823,0,1,0,0,0,0
"242",-77.25,78.250007823,0,1,0,0,0,0
"243",-75.75,78.250007823,0,1,0,0,0,0
"244",-74.25,78.250007823,0,1,0,0,0,0
"245",-72.75,78.250007823,0,0,0,0,0,0
"246",-71.25,78.250007823,0,0,0,0,0,0
"247",-69.75,78.250007823,0,0,0,0,0,0
"248",-68.25,78.250007823,0,0,0,0,0,0
"249",-66.75,78.250007823,0,0,0,0,0,0
"250",-65.25,78.250007823,0,0,0,0,0,0
"251",-63.75,78.250007823,0,0,0,0,0,0
"252",-62.25,78.250007823,0,0,0,0,0,0
"253",-60.75,78.250007823,0,0,0,0,0,0
"254",-59.25,78.250007823,0,0,0,0,0,0
"255",-57.75,78.250007823,0,0,0,0,0,0
"256",-56.25,78.250007823,0,0,0,0,0,0
"257",-54.75,78.250007823,0,0,0,0,0,0
"258",-53.25,78.250007823,0,0,0,0,0,0
"259",-51.75,78.250007823,0,0,0,0,0,0
"260",-50.25,78.250007823,0,0,0,0,0,0
"261",-48.75,78.250007823,0,0,0,0,0,0
"262",-47.25,78.250007823,0,0,0,0,0,0
"263",-45.75,78.250007823,0,0,0,0,0,0
"264",-44.25,78.250007823,0,0,0,0,0,0
"265",-42.75,78.250007823,0,0,0,0,0,0
"266",-41.25,78.250007823,0,0,0,0,0,0
"267",-39.75,78.250007823,0,0,0,0,0,0
"268",-38.25,78.250007823,0,0,0,0,0,0
"269",-36.75,78.250007823,0,0,0,0,0,0
"270",-35.25,78.250007823,0,0,0,0,0,0
"271",-33.75,78.250007823,0,0,0,0,0,0
"272",-32.25,78.250007823,0,0,0,0,0,0
"273",-30.75,78.250007823,0,0,0,0,0,0
"274",-29.25,78.250007823,0,0,0,0,0,0
"275",-27.75,78.250007823,0,0,0,0,0,0
"276",-26.25,78.250007823,0,0,0,0,0,0
"277",-24.75,78.250007823,0,0,0,0,0,0
"278",-23.25,78.250007823,0,0,0,0,0,0
"279",-21.75,78.250007823,0,0,0,0,0,0
"280",-20.25,78.250007823,0,0,0,0,0,0
"281",-18.75,78.250007823,0,0,0,0,0,0
"282",-17.25,78.250007823,0,0,0,0,0,0
"283",11.25,78.250007823,0,0,0,0,0,0
"284",12.75,78.250007823,0,0,0,0,0,0
"285",14.25,78.250007823,0,0,0,0,0,0
"286",15.75,78.250007823,0,0,0,0,0,0
"287",17.25,78.250007823,0,0,0,0,0,0
"288",18.75,78.250007823,0,0,0,0,0,0
"289",20.25,78.250007823,0,0,0,0,0,0
"290",21.75,78.250007823,0,0,0,0,0,0
"291",23.25,78.250007823,0,0,0,0,0,0
"292",24.75,78.250007823,0,0,0,0,0,0
"293",26.25,78.250007823,0,0,0,0,0,0
"294",27.75,78.250007823,0,0,0,0,0,0
"295",29.25,78.250007823,0,0,0,0,0,0
"296",30.75,78.250007823,0,0,0,0,0,0
"297",93.75,78.250007823,0,0,0,0,0,0
"298",96.75,78.250007823,0,0,0,0,0,0
"299",98.25,78.250007823,0,0,0,0,0,0
"300",99.75,78.250007823,0,0,0,0,0,0
"301",101.25,78.250007823,0,0,0,0,0,0
"302",102.75,78.250007823,0,0,0,0,0,0
"303",104.25,78.250007823,0,0,0,0,0,0
"304",105.75,78.250007823,0,0,0,0,0,0
"305",107.25,78.250007823,0,0,0,0,0,0
"306",-122.25,76.750007823,0,0,0,0,0,0
"307",-120.75,76.750007823,0,0,0,0,0,0
"308",-119.25,76.750007823,0,0,0,0,0,0
"309",-117.75,76.750007823,0,0,0,0,0,0
"310",-116.25,76.750007823,0,0,0,0,0,0
"311",-114.75,76.750007823,0,1,0,0,0,0
"312",-113.25,76.750007823,0,1,0,0,0,0
"313",-111.75,76.750007823,0,0,0,0,0,0
"314",-110.25,76.750007823,0,1,0,0,0,0
"315",-108.75,76.750007823,0,1,0,0,0,0
"316",-105.75,76.750007823,0,0,0,0,0,0
"317",-104.25,76.750007823,0,0,0,0,0,0
"318",-102.75,76.750007823,0,0,0,0,0,0
"319",-101.25,76.750007823,0,0,0,0,0,0
"320",-99.75,76.750007823,0,0,0,0,0,0
"321",-98.25,76.750007823,0,0,0,0,0,0
"322",-96.75,76.750007823,0,0,0,0,0,0
"323",-95.25,76.750007823,0,0,0,0,0,0
"324",-93.75,76.750007823,0,0,0,0,0,0
"325",-92.25,76.750007823,0,0,0,0,0,0
"326",-90.75,76.750007823,0,0,0,0,0,0
"327",-89.25,76.750007823,0,1,0,0,0,0
"328",-87.75,76.750007823,0,1,0,0,0,0
"329",-86.25,76.750007823,0,1,0,0,0,0
"330",-84.75,76.750007823,0,1,0,0,0,0
"331",-83.25,76.750007823,0,1,0,0,0,0
"332",-81.75,76.750007823,0,1,0,0,0,0
"333",-80.25,76.750007823,0,1,0,0,0,0
"334",-78.75,76.750007823,0,1,0,0,0,0
"335",-77.25,76.750007823,0,0,0,0,0,0
"336",-72.75,76.750007823,0,0,0,0,0,0
"337",-71.25,76.750007823,0,0,0,0,0,0
"338",-69.75,76.750007823,0,0,0,0,0,0
"339",-68.25,76.750007823,0,0,0,0,0,0
"340",-66.75,76.750007823,0,0,0,0,0,0
"341",-65.25,76.750007823,0,0,0,0,0,0
"342",-63.75,76.750007823,0,0,0,0,0,0
"343",-62.25,76.750007823,0,0,0,0,0,0
"344",-60.75,76.750007823,0,0,0,0,0,0
"345",-59.25,76.750007823,0,0,0,0,0,0
"346",-57.75,76.750007823,0,0,0,0,0,0
"347",-56.25,76.750007823,0,0,0,0,0,0
"348",-54.75,76.750007823,0,0,0,0,0,0
"349",-53.25,76.750007823,0,0,0,0,0,0
"350",-51.75,76.750007823,0,0,0,0,0,0
"351",-50.25,76.750007823,0,0,0,0,0,0
"352",-48.75,76.750007823,0,0,0,0,0,0
"353",-47.25,76.750007823,0,0,0,0,0,0
"354",-45.75,76.750007823,0,0,0,0,0,0
"355",-44.25,76.750007823,0,0,0,0,0,0
"356",-42.75,76.750007823,0,0,0,0,0,0
"357",-41.25,76.750007823,0,0,0,0,0,0
"358",-39.75,76.750007823,0,0,0,0,0,0
"359",-38.25,76.750007823,0,0,0,0,0,0
"360",-36.75,76.750007823,0,0,0,0,0,0
"361",-35.25,76.750007823,0,0,0,0,0,0
"362",-33.75,76.750007823,0,0,0,0,0,0
"363",-32.25,76.750007823,0,0,0,0,0,0
"364",-30.75,76.750007823,0,0,0,0,0,0
"365",-29.25,76.750007823,0,0,0,0,0,0
"366",-27.75,76.750007823,0,0,0,0,0,0
"367",-26.25,76.750007823,0,0,0,0,0,0
"368",-24.75,76.750007823,0,0,0,0,0,0
"369",-23.25,76.750007823,0,0,0,0,0,0
"370",-21.75,76.750007823,0,0,0,0,0,0
"371",-20.25,76.750007823,0,0,0,0,0,0
"372",-18.75,76.750007823,0,0,0,0,0,0
"373",14.25,76.750007823,0,0,0,0,0,0
"374",15.75,76.750007823,0,0,0,0,0,0
"375",17.25,76.750007823,0,0,0,0,0,0
"376",21.75,76.750007823,0,0,0,0,0,0
"377",23.25,76.750007823,0,0,0,0,0,0
"378",60.75,76.750007823,0,0,0,0,0,0
"379",62.25,76.750007823,0,0,0,0,0,0
"380",63.75,76.750007823,0,0,0,0,0,0
"381",65.25,76.750007823,0,0,0,0,0,0
"382",66.75,76.750007823,0,0,0,0,0,0
"383",68.25,76.750007823,0,0,0,0,0,0
"384",89.25,76.750007823,0,0,0,0,0,0
"385",90.75,76.750007823,0,0,0,0,0,0
"386",95.25,76.750007823,0,0,0,0,0,0
"387",96.75,76.750007823,0,0,0,0,0,0
"388",98.25,76.750007823,0,0,0,0,0,0
"389",99.75,76.750007823,0,1,0,0,0,0
"390",101.25,76.750007823,0,1,0,0,0,0
"391",102.75,76.750007823,0,1,0,0,0,0
"392",104.25,76.750007823,0,1,0,0,0,0
"393",105.75,76.750007823,0,1,0,0,0,0
"394",107.25,76.750007823,0,1,0,0,0,0
"395",108.75,76.750007823,0,1,0,0,0,0
"396",110.25,76.750007823,0,1,0,0,0,0
"397",111.75,76.750007823,0,1,0,0,0,0
"398",113.25,76.750007823,0,0,0,0,0,0
"399",138.75,76.750007823,0,0,0,0,0,0
"400",149.25,76.750007823,0,0,0,0,0,0
"401",152.25,76.750007823,0,0,0,0,0,0
"402",-122.25,75.250007823,0,0,0,0,0,0
"403",-120.75,75.250007823,0,0,0,0,0,0
"404",-119.25,75.250007823,0,0,0,0,0,0
"405",-117.75,75.250007823,0,1,0,0,0,0
"406",-116.25,75.250007823,0,1,0,0,0,0
"407",-114.75,75.250007823,0,1,0,0,0,0
"408",-113.25,75.250007823,0,1,0,0,0,0
"409",-111.75,75.250007823,0,1,0,0,0,0
"410",-110.25,75.250007823,0,1,0,0,0,0
"411",-108.75,75.250007823,0,1,0,0,0,0
"412",-107.25,75.250007823,0,1,0,0,0,0
"413",-105.75,75.250007823,0,1,0,0,0,0
"414",-104.25,75.250007823,0,0,0,0,0,0
"415",-102.75,75.250007823,0,0,0,0,0,0
"416",-101.25,75.250007823,0,0,0,0,0,0
"417",-99.75,75.250007823,0,0,0,0,0,0
"418",-98.25,75.250007823,0,0,0,0,0,0
"419",-96.75,75.250007823,0,0,0,0,0,0
"420",-95.25,75.250007823,0,0,0,0,0,0
"421",-93.75,75.250007823,0,0,0,0,0,0
"422",-92.25,75.250007823,0,0,0,0,0,0
"423",-90.75,75.250007823,0,0,0,0,0,0
"424",-89.25,75.250007823,0,0,0,0,0,0
"425",-87.75,75.250007823,0,0,0,0,0,0
"426",-86.25,75.250007823,0,0,0,0,0,0
"427",-84.75,75.250007823,0,0,0,0,0,0
"428",-83.25,75.250007823,0,0,0,0,0,0
"429",-81.75,75.250007823,0,0,0,0,0,0
"430",-80.25,75.250007823,0,0,0,0,0,0
"431",-78.75,75.250007823,0,0,0,0,0,0
"432",-66.75,75.250007823,0,0,0,0,0,0
"433",-59.25,75.250007823,0,0,0,0,0,0
"434",-57.75,75.250007823,0,0,0,0,0,0
"435",-56.25,75.250007823,0,0,0,0,0,0
"436",-54.75,75.250007823,0,0,0,0,0,0
"437",-53.25,75.250007823,0,0,0,0,0,0
"438",-51.75,75.250007823,0,0,0,0,0,0
"439",-50.25,75.250007823,0,0,0,0,0,0
"440",-48.75,75.250007823,0,0,0,0,0,0
"441",-47.25,75.250007823,0,0,0,0,0,0
"442",-45.75,75.250007823,0,0,0,0,0,0
"443",-44.25,75.250007823,0,0,0,0,0,0
"444",-42.75,75.250007823,0,0,0,0,0,0
"445",-41.25,75.250007823,0,0,0,0,0,0
"446",-39.75,75.250007823,0,0,0,0,0,0
"447",-38.25,75.250007823,0,0,0,0,0,0
"448",-36.75,75.250007823,0,0,0,0,0,0
"449",-35.25,75.250007823,0,0,0,0,0,0
"450",-33.75,75.250007823,0,0,0,0,0,0
"451",-32.25,75.250007823,0,0,0,0,0,0
"452",-30.75,75.250007823,0,0,0,0,0,0
"453",-29.25,75.250007823,0,0,0,0,0,0
"454",-27.75,75.250007823,0,0,0,0,0,0
"455",-26.25,75.250007823,0,0,0,0,0,0
"456",-24.75,75.250007823,0,0,0,0,0,0
"457",-23.25,75.250007823,0,0,0,0,0,0
"458",-21.75,75.250007823,0,0,0,0,0,0
"459",-20.25,75.250007823,0,0,0,0,0,0
"460",-18.75,75.250007823,0,0,0,0,0,0
"461",-17.25,75.250007823,0,0,0,0,0,0
"462",56.25,75.250007823,0,0,0,0,0,0
"463",57.75,75.250007823,0,0,0,0,0,0
"464",59.25,75.250007823,0,0,0,0,0,0
"465",60.75,75.250007823,0,0,0,0,0,0
"466",62.25,75.250007823,0,0,0,0,0,0
"467",63.75,75.250007823,0,0,0,0,0,0
"468",65.25,75.250007823,0,0,0,0,0,0
"469",66.75,75.250007823,0,0,0,0,0,0
"470",81.75,75.250007823,0,0,0,0,0,0
"471",83.25,75.250007823,0,0,0,0,0,0
"472",84.75,75.250007823,0,0,0,0,0,0
"473",86.25,75.250007823,0,0,0,0,0,0
"474",87.75,75.250007823,0,1,0,0,0,0
"475",89.25,75.250007823,0,1,0,0,0,0
"476",90.75,75.250007823,0,1,0,0,0,0
"477",92.25,75.250007823,0,1,0,0,0,0
"478",93.75,75.250007823,0,1,0,0,0,0
"479",95.25,75.250007823,0,1,0,0,0,0
"480",96.75,75.250007823,0,1,0,0,0,0
"481",98.25,75.250007823,0,1,0,0,0,0
"482",99.75,75.250007823,0,1,0,0,0,0
"483",101.25,75.250007823,0,1,0,0,0,0
"484",102.75,75.250007823,0,1,0,0,0,0
"485",104.25,75.250007823,0,1,0,0,0,0
"486",105.75,75.250007823,0,1,0,0,0,0
"487",107.25,75.250007823,0,1,0,0,0,0
"488",108.75,75.250007823,0,1,0,0,0,0
"489",110.25,75.250007823,0,1,0,0,0,0
"490",111.75,75.250007823,0,1,0,0,0,0
"491",113.25,75.250007823,0,1,0,0,0,0
"492",135.75,75.250007823,0,0,0,0,0,0
"493",137.25,75.250007823,0,0,0,0,0,0
"494",138.75,75.250007823,0,0,0,0,0,0
"495",140.25,75.250007823,0,0,0,0,0,0
"496",141.75,75.250007823,0,0,0,0,0,0
"497",143.25,75.250007823,0,0,0,0,0,0
"498",144.75,75.250007823,0,0,0,0,0,0
"499",146.25,75.250007823,0,0,0,0,0,0
"500",147.75,75.250007823,0,0,0,0,0,0
"501",149.25,75.250007823,0,0,0,0,0,0
"502",150.75,75.250007823,0,0,0,0,0,0
"503",-125.25,73.750007823,0,0,0,0,0,0
"504",-123.75,73.750007823,0,1,0,0,0,0
"505",-122.25,73.750007823,0,1,0,0,0,0
"506",-120.75,73.750007823,0,1,0,0,0,0
"507",-119.25,73.750007823,0,1,0,0,0,0
"508",-117.75,73.750007823,0,1,0,0,0,0
"509",-116.25,73.750007823,0,1,0,0,0,0
"510",-114.75,73.750007823,0,1,0,0,0,0
"511",-113.25,73.750007823,0,0,0,0,0,0
"512",-111.75,73.750007823,0,0,0,0,0,0
"513",-108.75,73.750007823,0,0,0,0,0,0
"514",-107.25,73.750007823,0,1,0,0,0,0
"515",-105.75,73.750007823,0,0,0,0,0,0
"516",-104.25,73.750007823,0,0,0,0,0,0
"517",-101.25,73.750007823,0,0,0,0,0,0
"518",-99.75,73.750007823,0,0,0,0,0,0
"519",-98.25,73.750007823,0,0,0,0,0,0
"520",-96.75,73.750007823,0,0,0,0,0,0
"521",-95.25,73.750007823,0,0,0,0,0,0
"522",-93.75,73.750007823,0,0,0,0,0,0
"523",-92.25,73.750007823,0,0,0,0,0,0
"524",-90.75,73.750007823,0,0,0,0,0,0
"525",-89.25,73.750007823,0,1,0,0,0,1
"526",-87.75,73.750007823,0,1,0,0,0,1
"527",-86.25,73.750007823,0,1,0,0,0,1
"528",-84.75,73.750007823,0,1,0,0,0,1
"529",-83.25,73.750007823,0,1,0,0,0,1
"530",-81.75,73.750007823,0,1,0,0,0,1
"531",-80.25,73.750007823,0,0,0,0,0,0
"532",-78.75,73.750007823,0,0,0,0,0,0
"533",-77.25,73.750007823,0,0,0,0,0,0
"534",-57.75,73.750007823,0,0,0,0,0,0
"535",-56.25,73.750007823,0,0,0,0,0,0
"536",-54.75,73.750007823,0,0,0,0,0,0
"537",-53.25,73.750007823,0,0,0,0,0,0
"538",-51.75,73.750007823,0,0,0,0,0,0
